id,DateTime,sensor_name,line_no,electrical_conductivity(μS/cm),humidity(Soil_Moisture_level(%RH)),Soil_Temperature[°C],Battery_level(%)
208782,2023-09-13 09:33:31.461,EM500_SMTC_3,3,157,20.55,23.2,
208800,2023-09-13 09:43:32.821,EM500_SMTC_3,3,157,20.55,23.2,
208818,2023-09-13 09:53:34.198,EM500_SMTC_3,3,157,20.55,23.2,
208835,2023-09-13 10:03:35.566,EM500_SMTC_3,3,157,20.55,23.2,
208854,2023-09-13 10:13:36.934,EM500_SMTC_3,3,157,20.55,23.2,
208871,2023-09-13 10:23:38.305,EM500_SMTC_3,3,157,20.55,23.2,
208888,2023-09-13 10:33:39.669,EM500_SMTC_3,3,157,20.55,23.2,
208904,2023-09-13 10:43:41.030,EM500_SMTC_3,3,157,20.55,23.2,
208921,2023-09-13 10:53:42.393,EM500_SMTC_3,3,157,20.45,23.2,
208938,2023-09-13 11:03:43.768,EM500_SMTC_3,3,157,20.45,23.2,
208956,2023-09-13 11:13:45.112,EM500_SMTC_3,3,157,20.55,23.2,
208970,2023-09-13 11:23:46.472,EM500_SMTC_3,3,157,20.55,23.2,
208988,2023-09-13 11:33:47.838,EM500_SMTC_3,3,157,20.55,23.2,
209003,2023-09-13 11:43:49.197,EM500_SMTC_3,3,157,20.55,23.2,
209019,2023-09-13 11:53:50.555,EM500_SMTC_3,3,157,20.45,23.2,
209035,2023-09-13 12:03:51.913,EM500_SMTC_3,3,157,20.45,23.2,
209052,2023-09-13 12:13:53.269,EM500_SMTC_3,3,157,20.45,23.2,
209067,2023-09-13 12:23:54.631,EM500_SMTC_3,3,157,20.45,23.2,
209084,2023-09-13 12:33:55.990,EM500_SMTC_3,3,157,20.45,23.2,
209101,2023-09-13 12:43:57.354,EM500_SMTC_3,3,157,20.55,23.2,
209118,2023-09-13 12:53:58.716,EM500_SMTC_3,3,157,20.45,23.2,
209136,2023-09-13 13:04:00.081,EM500_SMTC_3,3,157,20.45,23.2,
209153,2023-09-13 13:14:01.438,EM500_SMTC_3,3,157,20.45,23.2,
209169,2023-09-13 13:24:02.800,EM500_SMTC_3,3,157,20.55,23.2,
209186,2023-09-13 13:34:04.160,EM500_SMTC_3,3,157,20.45,23.2,
209202,2023-09-13 13:44:05.528,EM500_SMTC_3,3,157,20.55,23.2,
209221,2023-09-13 13:54:06.893,EM500_SMTC_3,3,157,20.55,23.2,
209237,2023-09-13 14:04:08.254,EM500_SMTC_3,3,157,20.55,23.3,
209255,2023-09-13 14:14:09.616,EM500_SMTC_3,3,157,20.45,23.3,
209274,2023-09-13 14:24:10.996,EM500_SMTC_3,3,157,20.55,23.3,
209293,2023-09-13 14:34:12.360,EM500_SMTC_3,3,157,20.55,23.3,
209310,2023-09-13 14:44:13.717,EM500_SMTC_3,3,157,20.55,23.3,
209328,2023-09-13 14:54:15.079,EM500_SMTC_3,3,157,20.55,23.3,
209346,2023-09-13 15:04:16.445,EM500_SMTC_3,3,157,20.55,23.4,
209364,2023-09-13 15:14:17.805,EM500_SMTC_3,3,157,20.55,23.4,
209380,2023-09-13 15:24:19.159,EM500_SMTC_3,3,156,20.55,23.4,
209397,2023-09-13 15:34:20.518,EM500_SMTC_3,3,157,20.55,23.4,
209414,2023-09-13 15:44:21.873,EM500_SMTC_3,3,157,20.55,23.4,
209431,2023-09-13 15:54:23.237,EM500_SMTC_3,3,157,20.55,23.4,
209447,2023-09-13 16:04:24.598,EM500_SMTC_3,3,157,20.55,23.5,
209463,2023-09-13 16:14:25.950,EM500_SMTC_3,3,157,20.55,23.5,
209480,2023-09-13 16:24:27.318,EM500_SMTC_3,3,157,20.55,23.5,
209498,2023-09-13 16:34:28.674,EM500_SMTC_3,3,157,20.55,23.5,
209517,2023-09-13 16:44:30.026,EM500_SMTC_3,3,157,20.55,23.5,
209536,2023-09-13 16:54:31.396,EM500_SMTC_3,3,157,20.55,23.5,
209554,2023-09-13 17:04:32.751,EM500_SMTC_3,3,157,20.55,23.5,
209572,2023-09-13 17:14:34.116,EM500_SMTC_3,3,157,20.55,23.6,100
209589,2023-09-13 17:24:35.484,EM500_SMTC_3,3,157,20.55,23.6,
209608,2023-09-13 17:34:36.836,EM500_SMTC_3,3,157,20.55,23.6,
209625,2023-09-13 17:44:38.189,EM500_SMTC_3,3,158,20.55,23.6,
209642,2023-09-13 17:54:39.546,EM500_SMTC_3,3,158,20.55,23.6,
209658,2023-09-13 18:04:40.896,EM500_SMTC_3,3,158,20.55,23.6,
209676,2023-09-13 18:14:42.280,EM500_SMTC_3,3,158,20.55,23.6,
209693,2023-09-13 18:24:43.631,EM500_SMTC_3,3,158,20.55,23.6,
209710,2023-09-13 18:34:44.995,EM500_SMTC_3,3,158,20.55,23.6,
209728,2023-09-13 18:44:46.359,EM500_SMTC_3,3,158,20.55,23.6,
209746,2023-09-13 18:54:47.727,EM500_SMTC_3,3,158,20.59,23.6,
209762,2023-09-13 19:04:49.095,EM500_SMTC_3,3,158,20.59,23.7,
209782,2023-09-13 19:14:50.444,EM500_SMTC_3,3,158,20.59,23.7,
209800,2023-09-13 19:24:51.817,EM500_SMTC_3,3,158,20.55,23.7,
209819,2023-09-13 19:34:53.163,EM500_SMTC_3,3,158,20.55,23.7,
209835,2023-09-13 19:44:54.525,EM500_SMTC_3,3,158,20.55,23.7,
209853,2023-09-13 19:54:55.879,EM500_SMTC_3,3,158,20.55,23.7,
209870,2023-09-13 20:04:57.249,EM500_SMTC_3,3,158,20.55,23.7,
209888,2023-09-13 20:14:58.606,EM500_SMTC_3,3,158,20.55,23.7,
209906,2023-09-13 20:24:59.975,EM500_SMTC_3,3,158,20.55,23.7,
209923,2023-09-13 20:35:01.336,EM500_SMTC_3,3,158,20.55,23.7,
209941,2023-09-13 20:45:02.701,EM500_SMTC_3,3,157,20.55,23.7,
209960,2023-09-13 20:55:04.067,EM500_SMTC_3,3,157,20.55,23.7,
209979,2023-09-13 21:05:05.423,EM500_SMTC_3,3,157,20.55,23.7,
209996,2023-09-13 21:15:06.789,EM500_SMTC_3,3,157,20.55,23.7,
210014,2023-09-13 21:25:08.132,EM500_SMTC_3,3,157,20.55,23.6,
210031,2023-09-13 21:35:09.506,EM500_SMTC_3,3,157,20.55,23.6,
210049,2023-09-13 21:45:10.846,EM500_SMTC_3,3,157,20.55,23.6,
210067,2023-09-13 21:55:12.206,EM500_SMTC_3,3,157,20.55,23.6,
31599,2023-06-28 22:09:25.881,EM500_SMTC_1,1,373,30.78,24.8,
31606,2023-06-28 22:19:27.229,EM500_SMTC_1,1,372,30.78,24.8,
31613,2023-06-28 22:29:28.584,EM500_SMTC_1,1,371,30.71,24.7,
31620,2023-06-28 22:39:29.970,EM500_SMTC_1,1,377,30.71,24.7,
31627,2023-06-28 22:49:31.332,EM500_SMTC_1,1,374,30.64,24.6,
31634,2023-06-28 22:59:32.700,EM500_SMTC_1,1,372,30.57,24.6,
31639,2023-06-28 23:09:34.053,EM500_SMTC_1,1,369,30.57,24.6,
31646,2023-06-28 23:19:35.419,EM500_SMTC_1,1,368,30.5,24.5,
31653,2023-06-28 23:29:36.778,EM500_SMTC_1,1,366,30.42,24.5,
31660,2023-06-28 23:39:38.150,EM500_SMTC_1,1,366,30.42,24.5,
31666,2023-06-28 23:49:39.506,EM500_SMTC_1,1,364,30.3,24.4,
31673,2023-06-28 23:59:40.894,EM500_SMTC_1,1,364,30.3,24.4,
31680,2023-06-29 00:09:42.269,EM500_SMTC_1,1,363,30.22,24.3,
31687,2023-06-29 00:19:43.634,EM500_SMTC_1,1,369,30.22,24.3,
31694,2023-06-29 00:29:44.993,EM500_SMTC_1,1,366,30.15,24.3,
31701,2023-06-29 00:39:46.359,EM500_SMTC_1,1,364,30.08,24.2,
31707,2023-06-29 00:49:47.721,EM500_SMTC_1,1,362,30.01,24.2,
31714,2023-06-29 00:59:49.075,EM500_SMTC_1,1,361,30.01,24.2,
31721,2023-06-29 01:09:50.460,EM500_SMTC_1,1,360,29.93,24.1,
31728,2023-06-29 01:19:51.815,EM500_SMTC_1,1,360,29.93,24.1,
31735,2023-06-29 01:29:53.171,EM500_SMTC_1,1,360,29.88,24.1,
31742,2023-06-29 01:39:54.540,EM500_SMTC_1,1,359,29.8,24.0,
31749,2023-06-29 01:49:55.919,EM500_SMTC_1,1,358,29.8,24.0,
31756,2023-06-29 01:59:57.277,EM500_SMTC_1,1,359,29.73,24.0,
31763,2023-06-29 02:09:58.635,EM500_SMTC_1,1,369,29.73,24.0,
31770,2023-06-29 02:19:59.990,EM500_SMTC_1,1,363,29.67,23.9,
31777,2023-06-29 02:30:01.375,EM500_SMTC_1,1,358,29.67,23.9,
31784,2023-06-29 02:40:02.729,EM500_SMTC_1,1,358,29.67,23.8,
31790,2023-06-29 02:50:04.083,EM500_SMTC_1,1,357,29.6,23.8,
31797,2023-06-29 03:00:05.462,EM500_SMTC_1,1,356,29.6,23.8,
31804,2023-06-29 03:10:06.810,EM500_SMTC_1,1,355,29.47,23.7,
31811,2023-06-29 03:20:08.185,EM500_SMTC_1,1,355,29.39,23.7,
31818,2023-06-29 03:30:09.552,EM500_SMTC_1,1,355,29.39,23.7,
31825,2023-06-29 03:40:10.917,EM500_SMTC_1,1,354,29.32,23.6,
31832,2023-06-29 03:50:12.278,EM500_SMTC_1,1,360,29.26,23.6,
31839,2023-06-29 04:00:13.657,EM500_SMTC_1,1,357,29.26,23.5,
31846,2023-06-29 04:10:15.002,EM500_SMTC_1,1,355,29.26,23.5,
31854,2023-06-29 04:20:16.381,EM500_SMTC_1,1,356,29.19,23.5,
31861,2023-06-29 04:30:17.741,EM500_SMTC_1,1,352,29.13,23.4,
31868,2023-06-29 04:40:19.110,EM500_SMTC_1,1,352,29.13,23.4,
31875,2023-06-29 04:50:20.471,EM500_SMTC_1,1,351,29.13,23.4,
31882,2023-06-29 05:00:21.836,EM500_SMTC_1,1,350,29.13,23.3,
31889,2023-06-29 05:10:23.220,EM500_SMTC_1,1,350,29.13,23.3,
31896,2023-06-29 05:20:24.556,EM500_SMTC_1,1,349,29.05,23.3,
31902,2023-06-29 05:30:25.931,EM500_SMTC_1,1,348,28.98,23.3,
31909,2023-06-29 05:40:27.322,EM500_SMTC_1,1,347,28.92,23.4,
31915,2023-06-29 05:50:28.661,EM500_SMTC_1,1,345,28.59,23.4,
31922,2023-06-29 06:00:30.023,EM500_SMTC_1,1,350,28.59,23.4,
31931,2023-06-29 06:10:31.396,EM500_SMTC_1,1,346,28.45,23.5,
31943,2023-06-29 06:20:32.773,EM500_SMTC_1,1,340,28.45,23.5,
31949,2023-06-29 06:30:34.140,EM500_SMTC_1,1,339,28.37,23.6,
31956,2023-06-29 06:40:35.523,EM500_SMTC_1,1,338,28.31,23.6,
31961,2023-06-29 06:50:36.877,EM500_SMTC_1,1,336,28.17,23.6,
31968,2023-06-29 07:00:38.242,EM500_SMTC_1,1,335,28.11,23.7,
31975,2023-06-29 07:10:39.619,EM500_SMTC_1,1,332,27.91,23.7,
31980,2023-06-29 07:20:40.982,EM500_SMTC_1,1,329,27.79,23.7,
31990,2023-06-29 07:30:42.338,EM500_SMTC_1,1,326,27.73,23.8,
31997,2023-06-29 07:40:43.700,EM500_SMTC_1,1,322,27.59,23.8,
32004,2023-06-29 07:50:45.087,EM500_SMTC_1,1,316,27.4,23.9,
32014,2023-06-29 08:00:46.430,EM500_SMTC_1,1,312,27.15,23.9,
32023,2023-06-29 08:10:47.798,EM500_SMTC_1,1,309,27.02,24.0,
32033,2023-06-29 08:20:49.176,EM500_SMTC_1,1,304,26.89,24.0,
32041,2023-06-29 08:30:50.530,EM500_SMTC_1,1,300,26.77,24.1,
32049,2023-06-29 08:40:51.915,EM500_SMTC_1,1,296,26.64,24.1,
32056,2023-06-29 08:50:53.295,EM500_SMTC_1,1,292,26.45,24.2,
32063,2023-06-29 09:00:54.646,EM500_SMTC_1,1,287,26.38,24.3,
32070,2023-06-29 09:10:56.014,EM500_SMTC_1,1,283,26.25,24.4,
32077,2023-06-29 09:20:57.422,EM500_SMTC_1,1,279,26.14,24.5,
32084,2023-06-29 09:30:58.742,EM500_SMTC_1,1,276,26.07,24.6,
32091,2023-06-29 09:41:00.112,EM500_SMTC_1,1,271,25.94,24.6,
32098,2023-06-29 09:51:01.477,EM500_SMTC_1,1,268,25.76,24.7,
32104,2023-06-29 10:01:02.852,EM500_SMTC_1,1,264,25.65,24.8,
32111,2023-06-29 10:11:04.238,EM500_SMTC_1,1,260,25.51,24.9,
32118,2023-06-29 10:21:05.600,EM500_SMTC_1,1,256,25.4,25.0,
32125,2023-06-29 10:31:06.980,EM500_SMTC_1,1,252,25.28,25.0,
32132,2023-06-29 10:41:08.335,EM500_SMTC_1,1,250,25.17,25.1,
32139,2023-06-29 10:51:09.717,EM500_SMTC_1,1,245,25.03,25.2,
32146,2023-06-29 11:01:11.068,EM500_SMTC_1,1,238,24.91,25.3,
32153,2023-06-29 11:11:12.450,EM500_SMTC_1,1,230,24.75,25.3,
32160,2023-06-29 11:21:13.823,EM500_SMTC_1,1,220,23.53,25.4,
32167,2023-06-29 11:31:15.184,EM500_SMTC_1,1,220,23.75,25.5,
32174,2023-06-29 11:41:16.539,EM500_SMTC_1,1,220,23.93,25.6,
32181,2023-06-29 11:51:17.908,EM500_SMTC_1,1,218,23.98,25.7,
32188,2023-06-29 12:01:19.287,EM500_SMTC_1,1,218,23.7,25.8,
32195,2023-06-29 12:11:20.653,EM500_SMTC_1,1,217,24.86,25.9,
32202,2023-06-29 12:21:22.027,EM500_SMTC_1,1,215,24.91,26.0,
32209,2023-06-29 12:31:23.404,EM500_SMTC_1,1,213,24.91,26.0,
32213,2023-06-29 12:41:24.765,EM500_SMTC_1,1,209,24.86,26.1,
32220,2023-06-29 12:51:26.153,EM500_SMTC_1,1,206,24.86,26.1,
32231,2023-06-29 13:01:27.513,EM500_SMTC_1,1,199,24.8,26.2,
32242,2023-06-29 13:11:28.886,EM500_SMTC_1,1,195,25.17,26.3,
32250,2023-06-29 13:19:01.630,EM500_SMTC_1,1,0,6.81,29.0,
32260,2023-06-29 13:29:02.669,EM500_SMTC_1,1,439,23.82,27.6,
32270,2023-06-29 13:39:04.017,EM500_SMTC_1,1,459,23.5,27.2,
32280,2023-06-29 13:49:05.390,EM500_SMTC_1,1,471,23.41,27.2,
32292,2023-06-29 13:59:06.776,EM500_SMTC_1,1,478,23.41,27.2,
32302,2023-06-29 14:09:08.127,EM500_SMTC_1,1,484,23.35,27.3,100
32312,2023-06-29 14:19:09.488,EM500_SMTC_1,1,490,23.35,27.3,
32322,2023-06-29 14:29:10.853,EM500_SMTC_1,1,494,23.35,27.4,
32332,2023-06-29 14:39:12.222,EM500_SMTC_1,1,499,23.35,27.5,
32341,2023-06-29 14:49:13.603,EM500_SMTC_1,1,502,23.35,27.6,
32351,2023-06-29 14:59:14.968,EM500_SMTC_1,1,505,23.29,27.7,
32361,2023-06-29 15:09:16.334,EM500_SMTC_1,1,507,23.29,27.8,
32371,2023-06-29 15:19:17.704,EM500_SMTC_1,1,509,23.29,27.9,
32382,2023-06-29 15:29:19.060,EM500_SMTC_1,1,510,23.35,28.0,
32392,2023-06-29 15:39:20.427,EM500_SMTC_1,1,513,23.35,28.1,
32403,2023-06-29 15:49:21.805,EM500_SMTC_1,1,514,23.29,28.2,
32415,2023-06-29 15:59:23.162,EM500_SMTC_1,1,517,23.35,28.2,
32425,2023-06-29 16:09:24.532,EM500_SMTC_1,1,517,23.35,28.3,
32435,2023-06-29 16:19:25.895,EM500_SMTC_1,1,519,23.35,28.4,
32444,2023-06-29 16:29:27.263,EM500_SMTC_1,1,521,23.35,28.5,
32453,2023-06-29 16:39:28.641,EM500_SMTC_1,1,521,23.35,28.6,
32462,2023-06-29 16:49:30.003,EM500_SMTC_1,1,522,23.35,28.7,
32471,2023-06-29 16:59:31.362,EM500_SMTC_1,1,522,23.35,28.7,
32480,2023-06-29 17:09:32.742,EM500_SMTC_1,1,523,23.29,28.8,
32489,2023-06-29 17:19:34.099,EM500_SMTC_1,1,523,23.29,28.8,
32498,2023-06-29 17:29:35.473,EM500_SMTC_1,1,523,23.35,28.8,
32508,2023-06-29 17:39:36.825,EM500_SMTC_1,1,524,23.29,28.9,
32517,2023-06-29 17:49:38.197,EM500_SMTC_1,1,524,23.29,28.9,
32526,2023-06-29 17:59:39.551,EM500_SMTC_1,1,525,23.29,28.9,
32534,2023-06-29 18:09:40.921,EM500_SMTC_1,1,525,23.24,28.9,
32543,2023-06-29 18:19:42.291,EM500_SMTC_1,1,526,23.29,28.9,
32552,2023-06-29 18:29:43.659,EM500_SMTC_1,1,527,23.29,28.8,
32561,2023-06-29 18:39:45.015,EM500_SMTC_1,1,526,23.29,28.8,
32571,2023-06-29 18:49:46.384,EM500_SMTC_1,1,527,23.24,28.7,
32580,2023-06-29 18:59:47.772,EM500_SMTC_1,1,528,23.24,28.6,
32589,2023-06-29 19:09:49.129,EM500_SMTC_1,1,528,23.24,28.6,
32598,2023-06-29 19:19:50.485,EM500_SMTC_1,1,528,23.24,28.5,
32607,2023-06-29 19:29:51.854,EM500_SMTC_1,1,529,23.2,28.4,
32616,2023-06-29 19:39:53.209,EM500_SMTC_1,1,529,23.2,28.3,
32626,2023-06-29 19:49:54.575,EM500_SMTC_1,1,529,23.2,28.2,
32635,2023-06-29 19:59:55.945,EM500_SMTC_1,1,529,23.2,28.1,
32644,2023-06-29 20:09:57.327,EM500_SMTC_1,1,530,23.14,28.0,
32653,2023-06-29 20:19:58.678,EM500_SMTC_1,1,530,23.14,28.0,
32662,2023-06-29 20:30:00.051,EM500_SMTC_1,1,529,23.14,27.9,
32671,2023-06-29 20:40:01.412,EM500_SMTC_1,1,529,23.14,27.8,
32680,2023-06-29 20:50:02.780,EM500_SMTC_1,1,529,23.14,27.7,
32688,2023-06-29 21:00:04.153,EM500_SMTC_1,1,529,23.14,27.6,
32697,2023-06-29 21:10:05.522,EM500_SMTC_1,1,528,23.14,27.6,
32706,2023-06-29 21:20:06.866,EM500_SMTC_1,1,528,23.14,27.5,
32715,2023-06-29 21:30:08.255,EM500_SMTC_1,1,528,23.08,27.4,
32724,2023-06-29 21:40:09.607,EM500_SMTC_1,1,527,23.08,27.3,
32733,2023-06-29 21:50:10.985,EM500_SMTC_1,1,527,23.08,27.3,
32742,2023-06-29 22:00:12.358,EM500_SMTC_1,1,526,23.08,27.2,
32751,2023-06-29 22:10:13.703,EM500_SMTC_1,1,526,23.08,27.1,
32760,2023-06-29 22:20:15.087,EM500_SMTC_1,1,525,23.08,27.0,
32769,2023-06-29 22:30:16.437,EM500_SMTC_1,1,524,23.03,27.0,
32778,2023-06-29 22:40:17.808,EM500_SMTC_1,1,524,23.08,26.9,
32787,2023-06-29 22:50:19.185,EM500_SMTC_1,1,524,23.08,26.8,
32796,2023-06-29 23:00:20.543,EM500_SMTC_1,1,522,23.03,26.8,
32805,2023-06-29 23:10:21.886,EM500_SMTC_1,1,522,23.08,26.7,
32814,2023-06-29 23:20:23.245,EM500_SMTC_1,1,522,23.03,26.7,
32824,2023-06-29 23:30:24.623,EM500_SMTC_1,1,521,23.03,26.6,
32833,2023-06-29 23:40:25.973,EM500_SMTC_1,1,521,23.03,26.5,
32842,2023-06-29 23:50:27.340,EM500_SMTC_1,1,520,23.03,26.5,
32851,2023-06-30 00:00:28.702,EM500_SMTC_1,1,519,23.03,26.4,
32859,2023-06-30 00:10:30.057,EM500_SMTC_1,1,519,23.03,26.4,
32868,2023-06-30 00:20:31.415,EM500_SMTC_1,1,518,22.99,26.4,
32876,2023-06-30 00:30:32.781,EM500_SMTC_1,1,517,23.08,26.3,
32885,2023-06-30 00:40:34.137,EM500_SMTC_1,1,518,23.08,26.3,
32894,2023-06-30 00:50:35.491,EM500_SMTC_1,1,517,23.08,26.2,
32903,2023-06-30 01:00:36.856,EM500_SMTC_1,1,517,23.14,26.2,
32912,2023-06-30 01:10:38.247,EM500_SMTC_1,1,516,23.14,26.1,
32921,2023-06-30 01:20:39.611,EM500_SMTC_1,1,517,23.08,26.1,
32930,2023-06-30 01:30:40.958,EM500_SMTC_1,1,516,23.08,26.1,
32939,2023-06-30 01:40:42.341,EM500_SMTC_1,1,515,23.08,26.0,
32948,2023-06-30 01:50:43.690,EM500_SMTC_1,1,516,23.08,26.0,
32957,2023-06-30 02:00:45.050,EM500_SMTC_1,1,515,23.08,25.9,
32966,2023-06-30 02:10:46.424,EM500_SMTC_1,1,515,23.08,25.9,
32975,2023-06-30 02:20:47.778,EM500_SMTC_1,1,513,23.08,25.8,
32984,2023-06-30 02:30:49.134,EM500_SMTC_1,1,513,23.03,25.8,
32993,2023-06-30 02:40:50.512,EM500_SMTC_1,1,512,23.08,25.8,
33003,2023-06-30 02:50:51.857,EM500_SMTC_1,1,511,23.08,25.7,
33012,2023-06-30 03:00:53.222,EM500_SMTC_1,1,510,23.03,25.7,
33021,2023-06-30 03:10:54.606,EM500_SMTC_1,1,509,23.08,25.7,
33030,2023-06-30 03:20:55.968,EM500_SMTC_1,1,509,23.08,25.6,
33047,2023-06-30 03:40:58.696,EM500_SMTC_1,1,507,23.03,25.5,
33056,2023-06-30 03:51:00.061,EM500_SMTC_1,1,505,23.03,25.5,
33065,2023-06-30 04:01:01.428,EM500_SMTC_1,1,505,23.03,25.4,
33073,2023-06-30 04:11:02.788,EM500_SMTC_1,1,503,23.03,25.4,
33082,2023-06-30 04:21:05.200,EM500_SMTC_1,1,502,23.03,25.4,
33091,2023-06-30 04:31:06.545,EM500_SMTC_1,1,501,23.03,25.3,
33100,2023-06-30 04:41:07.917,EM500_SMTC_1,1,500,23.03,25.3,
33109,2023-06-30 04:51:09.287,EM500_SMTC_1,1,499,23.03,25.2,
33118,2023-06-30 05:01:10.650,EM500_SMTC_1,1,497,22.99,25.2,
33127,2023-06-30 05:11:12.003,EM500_SMTC_1,1,496,23.03,25.2,
33136,2023-06-30 05:21:13.380,EM500_SMTC_1,1,495,23.03,25.1,
33145,2023-06-30 05:31:14.745,EM500_SMTC_1,1,494,23.03,25.1,
33154,2023-06-30 05:41:16.117,EM500_SMTC_1,1,493,23.03,25.1,
33163,2023-06-30 05:51:17.469,EM500_SMTC_1,1,491,22.99,25.1,
33172,2023-06-30 06:01:18.851,EM500_SMTC_1,1,491,23.03,25.0,
33181,2023-06-30 06:11:20.209,EM500_SMTC_1,1,489,23.03,25.0,
33190,2023-06-30 06:21:21.567,EM500_SMTC_1,1,488,22.99,25.0,
33200,2023-06-30 06:31:22.921,EM500_SMTC_1,1,487,22.99,25.0,
33209,2023-06-30 06:41:24.297,EM500_SMTC_1,1,485,22.99,25.0,
33218,2023-06-30 06:51:25.652,EM500_SMTC_1,1,484,22.99,25.0,
33228,2023-06-30 07:01:27.019,EM500_SMTC_1,1,484,22.99,25.0,
33238,2023-06-30 07:11:28.372,EM500_SMTC_1,1,483,22.99,25.0,
33248,2023-06-30 07:21:29.740,EM500_SMTC_1,1,481,22.99,25.1,
33258,2023-06-30 07:31:31.130,EM500_SMTC_1,1,480,22.99,25.1,
33268,2023-06-30 07:41:32.474,EM500_SMTC_1,1,479,22.99,25.1,
33278,2023-06-30 07:51:33.853,EM500_SMTC_1,1,478,22.99,25.1,
33288,2023-06-30 08:01:35.221,EM500_SMTC_1,1,477,22.99,25.1,
33298,2023-06-30 08:11:36.598,EM500_SMTC_1,1,475,22.99,25.2,
33308,2023-06-30 08:21:37.964,EM500_SMTC_1,1,475,22.99,25.2,
33318,2023-06-30 08:31:39.335,EM500_SMTC_1,1,474,22.99,25.2,
33328,2023-06-30 08:41:40.714,EM500_SMTC_1,1,472,22.93,25.3,
33338,2023-06-30 08:51:42.076,EM500_SMTC_1,1,472,22.93,25.3,
33348,2023-06-30 09:01:43.445,EM500_SMTC_1,1,471,22.99,25.3,
33359,2023-06-30 09:11:44.802,EM500_SMTC_1,1,471,22.99,25.3,
33369,2023-06-30 09:21:46.176,EM500_SMTC_1,1,470,23.03,25.4,
33379,2023-06-30 09:31:47.542,EM500_SMTC_1,1,469,22.99,25.4,
33389,2023-06-30 09:41:48.893,EM500_SMTC_1,1,468,22.99,25.4,
33399,2023-06-30 09:51:50.269,EM500_SMTC_1,1,468,22.99,25.3,
33409,2023-06-30 10:01:51.618,EM500_SMTC_1,1,468,22.99,25.3,
33419,2023-06-30 10:11:52.973,EM500_SMTC_1,1,467,22.99,25.3,
33429,2023-06-30 10:21:54.340,EM500_SMTC_1,1,466,22.99,25.3,
33439,2023-06-30 10:31:55.708,EM500_SMTC_1,1,465,22.99,25.3,
33449,2023-06-30 10:41:57.079,EM500_SMTC_1,1,464,22.99,25.3,
33459,2023-06-30 10:51:58.458,EM500_SMTC_1,1,463,22.99,25.3,
33469,2023-06-30 11:01:59.821,EM500_SMTC_1,1,462,22.99,25.3,
33479,2023-06-30 11:12:01.184,EM500_SMTC_1,1,461,22.99,25.3,
33489,2023-06-30 11:22:02.554,EM500_SMTC_1,1,460,22.99,25.3,
33499,2023-06-30 11:32:03.926,EM500_SMTC_1,1,459,22.99,25.3,
33509,2023-06-30 11:42:05.282,EM500_SMTC_1,1,458,22.99,25.3,
33519,2023-06-30 11:52:06.659,EM500_SMTC_1,1,456,22.99,25.3,
33529,2023-06-30 12:02:08.011,EM500_SMTC_1,1,455,22.99,25.3,
33539,2023-06-30 12:12:09.365,EM500_SMTC_1,1,454,22.99,25.3,
33549,2023-06-30 12:22:10.726,EM500_SMTC_1,1,452,22.99,25.3,
33559,2023-06-30 12:32:12.084,EM500_SMTC_1,1,451,22.99,25.3,
33569,2023-06-30 12:42:13.460,EM500_SMTC_1,1,450,23.03,25.3,
33579,2023-06-30 12:52:14.825,EM500_SMTC_1,1,449,23.03,25.3,
33589,2023-06-30 13:02:16.206,EM500_SMTC_1,1,448,23.03,25.2,
33600,2023-06-30 13:12:17.551,EM500_SMTC_1,1,447,23.14,25.2,
33610,2023-06-30 13:22:18.929,EM500_SMTC_1,1,446,23.2,25.2,
33620,2023-06-30 13:32:20.287,EM500_SMTC_1,1,445,23.2,25.2,
33630,2023-06-30 13:42:21.639,EM500_SMTC_1,1,444,23.29,25.2,
33640,2023-06-30 13:52:22.993,EM500_SMTC_1,1,444,23.41,25.1,
33651,2023-06-30 14:02:24.388,EM500_SMTC_1,1,443,23.5,25.1,
33661,2023-06-30 14:12:25.743,EM500_SMTC_1,1,444,23.56,25.1,100
33671,2023-06-30 14:22:27.136,EM500_SMTC_1,1,441,23.88,25.0,
33681,2023-06-30 14:32:28.493,EM500_SMTC_1,1,435,24.47,25.0,
33691,2023-06-30 14:42:29.838,EM500_SMTC_1,1,428,24.84,24.9,
33701,2023-06-30 14:52:31.222,EM500_SMTC_1,1,424,25.06,24.8,
33711,2023-06-30 15:02:32.597,EM500_SMTC_1,1,424,25.17,24.8,
33720,2023-06-30 15:12:33.946,EM500_SMTC_1,1,424,25.35,24.7,
33730,2023-06-30 15:22:35.308,EM500_SMTC_1,1,443,29.69,24.6,
33740,2023-06-30 15:32:36.684,EM500_SMTC_1,1,480,31.21,24.6,
33750,2023-06-30 15:42:38.059,EM500_SMTC_1,1,773,34.54,24.5,
33760,2023-06-30 15:52:39.409,EM500_SMTC_1,1,889,33.87,24.4,
33770,2023-06-30 16:02:40.777,EM500_SMTC_1,1,905,33.37,24.4,
33780,2023-06-30 16:12:42.130,EM500_SMTC_1,1,914,33.02,24.3,
33790,2023-06-30 16:22:43.497,EM500_SMTC_1,1,914,32.59,24.3,
33800,2023-06-30 16:32:44.858,EM500_SMTC_1,1,913,32.24,24.3,
33810,2023-06-30 16:42:46.223,EM500_SMTC_1,1,910,31.9,24.2,
33820,2023-06-30 16:52:47.598,EM500_SMTC_1,1,905,31.68,24.2,
