id,DateTime,Sensor_Name(Identifier),co2(ppm),humidity(%RH),barometric_pressure(hPa),Temperature [°C],battery [%]
35449,2023-07-01 20:11:38.467,EM500 Co2,684,86.5,1004.4,20.4,
35458,2023-07-01 20:21:38.450,EM500 Co2,638,86.0,1004.5,20.2,
35468,2023-07-01 20:31:38.436,EM500 Co2,761,89.0,1004.7,20.0,
35478,2023-07-01 20:41:38.395,EM500 Co2,727,90.0,1004.8,20.1,
35488,2023-07-01 20:51:38.357,EM500 Co2,708,90.0,1004.9,20.0,
35498,2023-07-01 21:01:38.289,EM500 Co2,858,91.0,1004.9,19.9,
35508,2023-07-01 21:11:38.311,EM500 Co2,736,90.0,1005.0,19.7,
35518,2023-07-01 21:21:38.279,EM500 Co2,708,90.5,1005.0,19.6,
35528,2023-07-01 21:31:39.964,EM500 Co2,670,91.0,1005.2,19.8,
35538,2023-07-01 21:41:38.211,EM500 Co2,625,91.0,1005.2,20.0,
35547,2023-07-01 21:51:38.173,EM500 Co2,661,90.5,1005.2,20.0,
35557,2023-07-01 22:01:38.157,EM500 Co2,719,90.5,1005.4,19.9,
35567,2023-07-01 22:11:38.121,EM500 Co2,710,90.5,1005.4,19.6,
35577,2023-07-01 22:21:38.105,EM500 Co2,595,89.5,1005.4,19.4,
35587,2023-07-01 22:31:38.058,EM500 Co2,775,91.0,1005.4,19.0,
35597,2023-07-01 22:41:38.024,EM500 Co2,630,91.0,1005.4,18.8,
35607,2023-07-01 22:51:38.005,EM500 Co2,638,91.0,1005.4,18.8,
35617,2023-07-01 23:01:37.991,EM500 Co2,571,91.0,1005.4,18.8,
35627,2023-07-01 23:11:37.948,EM500 Co2,551,91.5,1005.3,18.8,
35637,2023-07-01 23:21:37.982,EM500 Co2,540,91.0,1005.3,19.0,
35647,2023-07-01 23:31:37.902,EM500 Co2,539,91.0,1005.3,19.0,
35657,2023-07-01 23:41:37.867,EM500 Co2,512,91.0,1005.2,19.0,
35667,2023-07-01 23:51:37.813,EM500 Co2,521,90.5,1005.2,19.1,
35677,2023-07-02 00:01:37.827,EM500 Co2,506,89.5,1005.2,19.3,
35687,2023-07-02 00:11:39.494,EM500 Co2,508,89.5,1005.2,19.3,
35697,2023-07-02 00:21:37.758,EM500 Co2,506,89.0,1005.2,19.3,
35707,2023-07-02 00:31:37.721,EM500 Co2,531,89.0,1005.3,19.1,
35717,2023-07-02 00:41:37.689,EM500 Co2,565,89.0,1005.3,19.0,
35727,2023-07-02 00:51:37.667,EM500 Co2,552,89.0,1005.3,18.7,
35736,2023-07-02 01:01:37.660,EM500 Co2,540,89.5,1005.3,18.7,
35746,2023-07-02 01:11:37.606,EM500 Co2,560,89.5,1005.3,18.5,
35756,2023-07-02 01:21:37.583,EM500 Co2,573,90.0,1005.3,18.3,
35766,2023-07-02 01:31:37.557,EM500 Co2,519,91.0,1005.3,18.3,
35776,2023-07-02 01:41:37.531,EM500 Co2,500,89.5,1005.3,18.8,
35786,2023-07-02 01:51:37.490,EM500 Co2,538,88.5,1005.3,18.7,
35796,2023-07-02 02:01:37.469,EM500 Co2,574,89.0,1005.4,18.5,
35806,2023-07-02 02:11:37.436,EM500 Co2,556,89.5,1005.4,18.1,
35816,2023-07-02 02:21:37.407,EM500 Co2,575,90.5,1005.4,17.9,
35826,2023-07-02 02:31:37.390,EM500 Co2,566,90.5,1005.4,17.6,
35836,2023-07-02 02:41:37.354,EM500 Co2,574,91.0,1005.4,17.5,
35846,2023-07-02 02:51:37.319,EM500 Co2,586,91.5,1005.4,17.4,
35856,2023-07-02 03:01:37.302,EM500 Co2,578,91.5,1005.5,17.4,
35866,2023-07-02 03:11:37.261,EM500 Co2,539,92.0,1005.6,17.3,
35876,2023-07-02 03:21:38.967,EM500 Co2,548,91.5,1005.7,17.3,
35886,2023-07-02 03:31:37.218,EM500 Co2,547,91.5,1005.7,17.2,
35896,2023-07-02 03:41:37.183,EM500 Co2,523,92.0,1005.7,17.3,
35906,2023-07-02 03:51:37.151,EM500 Co2,518,91.0,1005.9,17.8,
35916,2023-07-02 04:01:37.135,EM500 Co2,519,90.0,1006.0,17.9,
35926,2023-07-02 04:11:37.096,EM500 Co2,512,88.5,1006.0,18.4,
35936,2023-07-02 04:21:37.073,EM500 Co2,538,86.5,1006.0,19.2,
35945,2023-07-02 04:31:37.050,EM500 Co2,522,83.5,1006.1,20.2,
35955,2023-07-02 04:41:37.038,EM500 Co2,520,80.5,1006.2,21.2,
35965,2023-07-02 04:51:36.981,EM500 Co2,520,81.0,1006.3,20.4,
35975,2023-07-02 05:01:36.979,EM500 Co2,517,82.0,1006.2,20.2,
35985,2023-07-02 05:11:36.929,EM500 Co2,530,78.0,1006.3,21.8,
35995,2023-07-02 05:21:36.916,EM500 Co2,521,71.0,1006.2,23.9,
36005,2023-07-02 05:31:36.874,EM500 Co2,509,67.0,1006.2,25.0,
36015,2023-07-02 05:41:36.850,EM500 Co2,505,64.5,1006.2,25.9,
36025,2023-07-02 05:51:36.875,EM500 Co2,509,61.0,1006.0,26.7,
36034,2023-07-02 06:01:36.790,EM500 Co2,504,60.0,1006.0,27.2,
36045,2023-07-02 06:11:36.752,EM500 Co2,482,58.0,1006.1,27.6,
36055,2023-07-02 06:21:36.733,EM500 Co2,498,56.5,1006.1,28.5,
36065,2023-07-02 06:31:36.690,EM500 Co2,504,55.5,1006.1,29.3,
36075,2023-07-02 06:41:36.671,EM500 Co2,502,53.0,1006.1,30.0,
36085,2023-07-02 06:51:36.638,EM500 Co2,484,48.5,1006.1,30.7,
36095,2023-07-02 07:01:36.621,EM500 Co2,501,47.5,1006.0,31.2,
36105,2023-07-02 07:11:36.574,EM500 Co2,488,46.0,1006.1,31.6,
36115,2023-07-02 07:21:36.559,EM500 Co2,494,46.0,1006.0,32.3,
36125,2023-07-02 07:31:36.533,EM500 Co2,466,51.0,1006.0,32.3,
36135,2023-07-02 07:41:36.500,EM500 Co2,480,46.0,1006.0,32.5,
36145,2023-07-02 07:51:36.463,EM500 Co2,474,47.5,1006.0,32.6,
36155,2023-07-02 08:01:36.448,EM500 Co2,480,46.0,1006.0,32.4,
36165,2023-07-02 08:11:36.402,EM500 Co2,480,48.0,1006.0,32.9,
36175,2023-07-02 08:21:36.387,EM500 Co2,466,47.0,1006.0,32.8,
36185,2023-07-02 08:31:36.359,EM500 Co2,470,45.0,1006.0,32.6,
36195,2023-07-02 08:41:36.336,EM500 Co2,486,49.0,1006.0,33.0,
36205,2023-07-02 08:51:36.351,EM500 Co2,463,46.5,1005.9,33.5,
36215,2023-07-02 09:01:36.288,EM500 Co2,474,48.5,1006.0,33.1,
36225,2023-07-02 09:11:36.246,EM500 Co2,473,48.0,1006.0,32.6,
36235,2023-07-02 09:21:36.224,EM500 Co2,479,47.5,1005.9,32.8,
36245,2023-07-02 09:31:36.201,EM500 Co2,465,48.5,1005.9,33.1,
36255,2023-07-02 09:41:36.175,EM500 Co2,467,48.5,1005.8,32.8,
36265,2023-07-02 09:51:36.134,EM500 Co2,479,48.5,1005.7,32.7,
36275,2023-07-02 10:01:36.122,EM500 Co2,485,51.0,1005.7,32.3,
36285,2023-07-02 10:11:36.086,EM500 Co2,477,48.0,1005.7,32.4,
36295,2023-07-02 10:21:36.071,EM500 Co2,475,50.0,1005.7,32.4,
36305,2023-07-02 10:31:36.037,EM500 Co2,466,47.5,1005.6,32.5,
36315,2023-07-02 10:41:36.018,EM500 Co2,477,49.0,1005.7,32.9,
36325,2023-07-02 10:51:35.977,EM500 Co2,451,49.0,1005.6,32.9,
36335,2023-07-02 11:01:35.962,EM500 Co2,464,46.5,1005.6,32.9,
36345,2023-07-02 11:11:35.947,EM500 Co2,459,46.0,1005.5,31.7,
36355,2023-07-02 11:21:35.909,EM500 Co2,451,54.0,1005.5,32.2,
36365,2023-07-02 11:31:35.910,EM500 Co2,456,45.0,1005.4,32.1,
36375,2023-07-02 11:41:35.843,EM500 Co2,461,46.0,1005.3,32.9,
36385,2023-07-02 11:51:35.839,EM500 Co2,461,45.0,1005.3,33.2,
36395,2023-07-02 12:01:35.811,EM500 Co2,449,46.5,1005.3,33.8,
36405,2023-07-02 12:11:35.773,EM500 Co2,466,44.5,1005.2,33.6,
36415,2023-07-02 12:21:35.757,EM500 Co2,453,42.5,1005.2,33.8,
36425,2023-07-02 12:31:35.742,EM500 Co2,439,43.5,1005.1,34.4,
36435,2023-07-02 12:41:35.684,EM500 Co2,451,43.5,1005.1,34.2,
36445,2023-07-02 12:51:35.687,EM500 Co2,472,44.5,1005.0,34.2,
36455,2023-07-02 13:01:35.694,EM500 Co2,438,45.0,1005.0,34.3,
36465,2023-07-02 13:11:35.609,EM500 Co2,441,42.5,1004.9,34.1,
36475,2023-07-02 13:21:35.599,EM500 Co2,469,41.5,1004.8,34.7,
36485,2023-07-02 13:31:35.594,EM500 Co2,435,39.5,1004.8,35.0,100.0
36495,2023-07-02 13:41:35.539,EM500 Co2,445,42.5,1004.7,34.9,
36505,2023-07-02 13:51:35.582,EM500 Co2,417,41.0,1004.7,35.1,
36515,2023-07-02 14:01:35.511,EM500 Co2,445,44.0,1004.6,35.4,
36525,2023-07-02 14:11:35.468,EM500 Co2,450,42.5,1004.6,35.9,
36535,2023-07-02 14:21:35.454,EM500 Co2,432,41.0,1004.5,34.9,
36545,2023-07-02 14:31:35.438,EM500 Co2,451,43.5,1004.3,35.2,
36555,2023-07-02 14:41:35.385,EM500 Co2,450,44.0,1004.4,35.0,
36565,2023-07-02 14:51:35.375,EM500 Co2,457,40.5,1004.3,36.2,
36575,2023-07-02 15:01:35.370,EM500 Co2,430,41.0,1004.3,35.2,
36585,2023-07-02 15:11:35.312,EM500 Co2,456,43.0,1004.3,33.1,
36595,2023-07-02 15:21:35.289,EM500 Co2,467,46.0,1004.3,33.2,
36605,2023-07-02 15:31:35.282,EM500 Co2,442,45.5,1004.3,32.9,
36615,2023-07-02 15:41:35.226,EM500 Co2,434,47.0,1004.2,34.1,
36624,2023-07-02 15:51:35.212,EM500 Co2,434,44.0,1004.2,34.1,
36633,2023-07-02 16:01:35.202,EM500 Co2,452,45.0,1004.1,35.0,
36643,2023-07-02 16:11:35.163,EM500 Co2,431,46.0,1004.1,34.0,
36653,2023-07-02 16:21:35.131,EM500 Co2,444,45.5,1004.1,33.1,
36663,2023-07-02 16:31:35.117,EM500 Co2,478,48.0,1004.1,32.5,
36673,2023-07-02 16:41:35.065,EM500 Co2,447,45.5,1004.2,32.9,
36683,2023-07-02 16:51:35.048,EM500 Co2,447,43.5,1004.2,34.3,
36693,2023-07-02 17:01:35.045,EM500 Co2,436,44.5,1004.2,34.9,
36703,2023-07-02 17:11:35.000,EM500 Co2,466,44.5,1004.1,34.2,
36713,2023-07-02 17:21:34.987,EM500 Co2,443,46.5,1004.1,32.6,
36723,2023-07-02 17:31:34.964,EM500 Co2,450,50.0,1004.3,31.4,
36733,2023-07-02 17:41:34.907,EM500 Co2,468,49.0,1004.3,32.0,
36743,2023-07-02 17:51:34.895,EM500 Co2,441,50.0,1004.4,32.5,
36753,2023-07-02 18:01:34.918,EM500 Co2,449,48.5,1004.4,32.0,
36763,2023-07-02 18:11:34.825,EM500 Co2,457,53.5,1004.4,30.4,
36773,2023-07-02 18:21:34.830,EM500 Co2,445,55.0,1004.5,29.1,
36783,2023-07-02 18:31:34.795,EM500 Co2,442,56.5,1004.6,28.3,
36793,2023-07-02 18:41:34.741,EM500 Co2,458,58.5,1004.7,27.6,
36803,2023-07-02 18:51:34.741,EM500 Co2,462,60.0,1004.7,27.2,
36813,2023-07-02 19:01:34.702,EM500 Co2,457,61.5,1004.8,26.8,
36823,2023-07-02 19:11:34.692,EM500 Co2,464,62.0,1004.9,26.3,
36833,2023-07-02 19:21:34.648,EM500 Co2,461,63.0,1005.0,26.2,
36843,2023-07-02 19:31:34.615,EM500 Co2,486,64.0,1005.2,25.7,
36853,2023-07-02 19:41:34.567,EM500 Co2,454,65.0,1005.3,25.5,
36863,2023-07-02 19:51:34.550,EM500 Co2,460,65.0,1005.5,25.6,
36873,2023-07-02 20:01:34.520,EM500 Co2,461,65.0,1005.6,25.5,
36883,2023-07-02 20:11:34.486,EM500 Co2,466,65.0,1005.7,25.5,
36893,2023-07-02 20:21:34.455,EM500 Co2,463,65.5,1005.8,25.2,
36903,2023-07-02 20:31:34.449,EM500 Co2,456,65.5,1005.9,25.3,
36913,2023-07-02 20:41:34.383,EM500 Co2,476,66.0,1006.1,25.0,
36923,2023-07-02 20:51:34.378,EM500 Co2,463,66.5,1006.1,24.7,
36933,2023-07-02 21:01:34.354,EM500 Co2,470,66.5,1006.2,24.7,
36942,2023-07-02 21:11:34.315,EM500 Co2,461,67.0,1006.2,24.5,
36952,2023-07-02 21:21:34.296,EM500 Co2,458,67.0,1006.3,24.6,
36962,2023-07-02 21:31:34.261,EM500 Co2,462,67.0,1006.4,24.5,
36972,2023-07-02 21:41:34.215,EM500 Co2,475,67.0,1006.3,24.3,
36982,2023-07-02 21:51:34.202,EM500 Co2,481,67.0,1006.4,24.3,
36992,2023-07-02 22:01:34.167,EM500 Co2,475,68.0,1006.6,24.0,
37002,2023-07-02 22:11:34.153,EM500 Co2,484,68.5,1006.5,23.7,
37012,2023-07-02 22:21:34.126,EM500 Co2,472,68.0,1006.5,23.7,
37022,2023-07-02 22:31:34.089,EM500 Co2,479,67.0,1006.5,23.7,
37032,2023-07-02 22:41:34.029,EM500 Co2,463,67.0,1006.7,23.8,
37042,2023-07-02 22:51:34.026,EM500 Co2,482,67.5,1006.7,23.4,
37052,2023-07-02 23:01:34.009,EM500 Co2,463,67.5,1006.7,23.3,
37062,2023-07-02 23:11:33.952,EM500 Co2,473,67.0,1006.7,23.3,
37072,2023-07-02 23:21:33.905,EM500 Co2,481,67.5,1006.7,23.2,
37082,2023-07-02 23:31:33.916,EM500 Co2,478,67.5,1006.7,23.1,
37091,2023-07-02 23:41:33.857,EM500 Co2,487,68.0,1006.7,23.0,
37101,2023-07-02 23:51:33.856,EM500 Co2,485,68.0,1006.8,22.7,
37111,2023-07-03 00:01:33.833,EM500 Co2,481,68.5,1006.8,22.6,
37121,2023-07-03 00:11:33.746,EM500 Co2,478,68.0,1006.8,22.4,
37131,2023-07-03 00:21:33.772,EM500 Co2,501,71.0,1006.8,22.1,
37141,2023-07-03 00:31:33.728,EM500 Co2,544,73.5,1006.9,21.5,
37151,2023-07-03 00:41:33.679,EM500 Co2,527,75.5,1007.0,21.0,
37161,2023-07-03 00:51:33.680,EM500 Co2,615,79.5,1007.0,20.3,
37171,2023-07-03 01:01:33.646,EM500 Co2,555,80.0,1007.1,20.0,
37181,2023-07-03 01:11:33.612,EM500 Co2,579,81.0,1007.1,19.6,
37191,2023-07-03 01:21:33.587,EM500 Co2,546,82.5,1007.2,19.5,
37201,2023-07-03 01:31:33.561,EM500 Co2,531,82.0,1007.2,19.5,
37211,2023-07-03 01:41:33.548,EM500 Co2,539,82.0,1007.3,19.5,
37221,2023-07-03 01:51:35.212,EM500 Co2,512,80.5,1007.2,19.9,
37231,2023-07-03 02:01:33.488,EM500 Co2,547,82.0,1007.4,19.7,
37241,2023-07-03 02:11:33.430,EM500 Co2,538,82.0,1007.4,19.5,
37251,2023-07-03 02:21:33.418,EM500 Co2,522,82.0,1007.4,19.5,
37261,2023-07-03 02:31:33.393,EM500 Co2,530,81.0,1007.4,19.6,
37271,2023-07-03 02:41:33.337,EM500 Co2,506,80.5,1007.4,19.8,
37281,2023-07-03 02:51:33.333,EM500 Co2,509,80.0,1007.3,19.8,
37291,2023-07-03 03:01:33.312,EM500 Co2,505,81.0,1007.4,19.6,
37301,2023-07-03 03:11:33.263,EM500 Co2,509,82.0,1007.4,19.3,
37311,2023-07-03 03:21:33.241,EM500 Co2,519,82.0,1007.5,19.2,
37321,2023-07-03 03:31:33.257,EM500 Co2,512,82.0,1007.6,19.1,
37331,2023-07-03 03:41:33.167,EM500 Co2,510,82.5,1007.6,19.0,
37341,2023-07-03 03:51:33.173,EM500 Co2,531,82.5,1007.6,19.0,
37351,2023-07-03 04:01:33.124,EM500 Co2,537,83.0,1007.6,18.9,
37361,2023-07-03 04:11:33.106,EM500 Co2,531,83.5,1007.6,18.7,
37371,2023-07-03 04:21:33.057,EM500 Co2,526,83.5,1007.6,18.8,
37381,2023-07-03 04:31:33.046,EM500 Co2,522,80.5,1007.7,19.6,
37391,2023-07-03 04:41:32.985,EM500 Co2,519,78.0,1007.8,20.5,
37401,2023-07-03 04:51:32.980,EM500 Co2,507,78.5,1007.8,20.4,
37411,2023-07-03 05:01:32.963,EM500 Co2,511,77.5,1007.9,20.6,
37420,2023-07-03 05:11:32.926,EM500 Co2,492,74.0,1008.0,22.2,
37430,2023-07-03 05:21:32.903,EM500 Co2,510,68.0,1008.1,24.1,
37440,2023-07-03 05:31:32.888,EM500 Co2,495,64.0,1008.0,25.1,
37451,2023-07-03 05:41:32.824,EM500 Co2,498,62.0,1008.0,25.8,
37461,2023-07-03 05:51:32.811,EM500 Co2,505,60.0,1008.0,26.5,
37472,2023-07-03 06:01:32.792,EM500 Co2,485,58.0,1008.0,27.7,
37482,2023-07-03 06:11:32.752,EM500 Co2,488,58.0,1008.1,28.7,
37492,2023-07-03 06:21:32.722,EM500 Co2,493,53.0,1008.0,29.7,
37502,2023-07-03 06:31:32.695,EM500 Co2,517,52.0,1008.0,30.6,
37512,2023-07-03 06:41:32.642,EM500 Co2,480,50.5,1007.9,31.1,
37522,2023-07-03 06:51:32.641,EM500 Co2,487,49.5,1007.8,31.4,
37532,2023-07-03 07:01:32.601,EM500 Co2,483,50.5,1007.9,31.5,
37542,2023-07-03 07:11:32.569,EM500 Co2,501,53.0,1007.8,31.8,
37552,2023-07-03 07:21:32.521,EM500 Co2,493,51.5,1007.8,31.8,
37561,2023-07-03 07:31:32.529,EM500 Co2,490,53.0,1007.8,32.3,
37571,2023-07-03 07:41:32.463,EM500 Co2,512,51.0,1007.7,32.6,
37581,2023-07-03 07:51:32.473,EM500 Co2,482,51.0,1007.7,33.1,
37591,2023-07-03 08:01:32.450,EM500 Co2,496,48.5,1007.6,32.8,
37601,2023-07-03 08:11:32.405,EM500 Co2,471,51.5,1007.7,32.8,
37611,2023-07-03 08:21:32.376,EM500 Co2,475,50.5,1007.8,33.2,
37622,2023-07-03 08:31:32.404,EM500 Co2,482,50.5,1007.8,33.3,
37632,2023-07-03 08:41:32.318,EM500 Co2,479,49.5,1007.8,33.3,
37643,2023-07-03 08:51:32.310,EM500 Co2,452,52.0,1007.7,32.9,
37652,2023-07-03 09:01:32.273,EM500 Co2,484,50.0,1007.7,32.8,
37662,2023-07-03 09:11:32.244,EM500 Co2,485,48.5,1007.8,32.8,
37672,2023-07-03 09:21:32.233,EM500 Co2,449,50.5,1007.8,33.3,
37682,2023-07-03 09:31:32.199,EM500 Co2,478,52.5,1007.8,33.5,
37693,2023-07-03 09:41:32.183,EM500 Co2,444,51.5,1007.7,33.5,
37703,2023-07-03 09:51:32.149,EM500 Co2,445,49.0,1007.6,33.7,
37713,2023-07-03 10:01:32.125,EM500 Co2,449,45.5,1007.6,34.2,
37723,2023-07-03 10:11:32.091,EM500 Co2,444,46.0,1007.5,34.6,
37733,2023-07-03 10:21:32.074,EM500 Co2,447,46.5,1007.6,34.4,
37743,2023-07-03 10:31:32.043,EM500 Co2,445,46.5,1007.5,34.3,
37753,2023-07-03 10:41:32.002,EM500 Co2,484,49.0,1007.5,32.6,
37763,2023-07-03 10:51:31.946,EM500 Co2,481,52.5,1007.5,32.7,
37773,2023-07-03 11:01:31.975,EM500 Co2,452,48.0,1007.4,32.5,
37783,2023-07-03 11:11:31.929,EM500 Co2,459,51.0,1007.4,32.1,
37793,2023-07-03 11:21:31.916,EM500 Co2,463,52.5,1007.4,31.7,
37803,2023-07-03 11:31:31.890,EM500 Co2,462,53.5,1007.4,31.3,
37813,2023-07-03 11:41:31.838,EM500 Co2,455,52.5,1007.4,32.8,
37822,2023-07-03 11:51:31.830,EM500 Co2,449,51.5,1007.3,33.8,
37832,2023-07-03 12:01:31.805,EM500 Co2,464,47.0,1007.2,34.6,
37842,2023-07-03 12:11:31.767,EM500 Co2,443,47.0,1007.0,34.8,
37852,2023-07-03 12:21:31.749,EM500 Co2,461,48.0,1007.0,34.5,
37862,2023-07-03 12:31:31.736,EM500 Co2,460,47.5,1006.8,34.1,
37872,2023-07-03 12:41:31.690,EM500 Co2,454,50.0,1006.8,32.8,
37882,2023-07-03 12:51:31.676,EM500 Co2,442,48.0,1006.8,34.3,
37892,2023-07-03 13:01:31.647,EM500 Co2,438,47.5,1006.7,34.3,
37902,2023-07-03 13:11:31.621,EM500 Co2,472,50.5,1006.8,33.0,
37912,2023-07-03 13:21:31.590,EM500 Co2,466,49.5,1006.8,33.0,
37922,2023-07-03 13:31:31.576,EM500 Co2,450,47.0,1006.6,33.6,
37932,2023-07-03 13:41:31.533,EM500 Co2,454,48.0,1006.4,34.2,100.0
37942,2023-07-03 13:51:31.478,EM500 Co2,464,49.5,1006.4,33.3,
37951,2023-07-03 14:01:31.499,EM500 Co2,457,49.5,1006.5,32.2,
37961,2023-07-03 14:11:31.459,EM500 Co2,432,51.0,1006.4,32.2,
37971,2023-07-03 14:21:31.437,EM500 Co2,461,48.0,1006.4,32.9,
37981,2023-07-03 14:31:31.412,EM500 Co2,461,47.5,1006.3,34.9,
37991,2023-07-03 14:41:31.361,EM500 Co2,460,44.5,1006.2,35.4,
38001,2023-07-03 14:51:31.357,EM500 Co2,457,42.5,1006.1,34.8,
38011,2023-07-03 15:01:31.316,EM500 Co2,452,46.5,1006.0,33.0,
38021,2023-07-03 15:11:31.290,EM500 Co2,443,46.5,1005.8,33.8,
38031,2023-07-03 15:21:31.268,EM500 Co2,451,48.5,1005.7,32.7,
38041,2023-07-03 15:31:31.259,EM500 Co2,452,50.0,1005.6,33.5,
38051,2023-07-03 15:41:31.212,EM500 Co2,424,47.5,1005.8,34.0,
38061,2023-07-03 15:51:31.208,EM500 Co2,437,45.5,1005.8,34.5,
38071,2023-07-03 16:01:32.881,EM500 Co2,461,46.0,1006.4,33.8,
38081,2023-07-03 16:11:31.132,EM500 Co2,454,56.5,1006.4,28.1,
38091,2023-07-03 16:21:31.120,EM500 Co2,475,59.0,1006.3,27.4,
38101,2023-07-03 16:31:31.095,EM500 Co2,475,60.0,1006.4,27.6,
38111,2023-07-03 16:41:31.038,EM500 Co2,447,59.5,1006.6,27.6,
38121,2023-07-03 16:51:31.038,EM500 Co2,458,57.5,1006.6,27.2,
38131,2023-07-03 17:01:31.011,EM500 Co2,435,59.0,1006.9,26.4,
38141,2023-07-03 17:11:30.971,EM500 Co2,465,60.5,1007.1,25.8,
38151,2023-07-03 17:21:30.953,EM500 Co2,458,61.5,1007.1,25.8,
38161,2023-07-03 17:31:30.917,EM500 Co2,465,59.5,1007.3,25.8,
38171,2023-07-03 17:41:30.866,EM500 Co2,475,58.0,1007.3,25.6,
38181,2023-07-03 17:51:30.860,EM500 Co2,454,64.0,1007.6,25.0,
38191,2023-07-03 18:01:30.862,EM500 Co2,474,64.5,1007.5,24.5,
38201,2023-07-03 18:11:30.779,EM500 Co2,461,65.5,1007.5,24.0,
38211,2023-07-03 18:21:30.780,EM500 Co2,461,66.5,1007.6,23.7,
38221,2023-07-03 18:31:30.739,EM500 Co2,457,67.5,1007.6,23.8,
38231,2023-07-03 18:41:30.690,EM500 Co2,475,68.0,1007.8,23.6,
38241,2023-07-03 18:51:30.726,EM500 Co2,476,69.0,1007.8,23.5,
38251,2023-07-03 19:01:30.651,EM500 Co2,483,69.0,1007.9,23.5,
38261,2023-07-03 19:11:30.616,EM500 Co2,478,69.0,1007.9,23.5,
38271,2023-07-03 19:21:30.594,EM500 Co2,463,69.5,1007.9,23.4,
38282,2023-07-03 19:31:30.568,EM500 Co2,481,69.5,1007.9,23.3,
38292,2023-07-03 19:41:30.504,EM500 Co2,487,69.5,1008.1,23.1,
38302,2023-07-03 19:51:30.504,EM500 Co2,499,70.0,1008.3,22.9,
38312,2023-07-03 20:01:30.481,EM500 Co2,507,72.0,1008.4,22.6,
38322,2023-07-03 20:11:30.442,EM500 Co2,556,75.0,1008.5,22.1,
38332,2023-07-03 20:21:30.417,EM500 Co2,555,76.0,1008.4,21.7,
38342,2023-07-03 20:31:30.393,EM500 Co2,522,77.0,1008.2,21.4,
38352,2023-07-03 20:41:30.338,EM500 Co2,518,77.5,1008.2,21.4,
38362,2023-07-03 20:51:30.330,EM500 Co2,521,77.5,1008.1,21.2,
38372,2023-07-03 21:01:32.027,EM500 Co2,509,79.5,1008.2,21.3,
38382,2023-07-03 21:11:30.257,EM500 Co2,504,79.5,1008.2,21.1,
38392,2023-07-03 21:21:30.247,EM500 Co2,503,80.0,1008.4,21.2,
38402,2023-07-03 21:31:30.225,EM500 Co2,495,80.5,1008.7,21.1,
38412,2023-07-03 21:41:30.158,EM500 Co2,489,80.0,1009.2,20.8,
38422,2023-07-03 21:51:30.161,EM500 Co2,486,79.5,1009.4,20.6,
38432,2023-07-03 22:01:30.132,EM500 Co2,504,79.5,1009.8,20.6,
38442,2023-07-03 22:11:30.102,EM500 Co2,528,80.0,1009.9,20.5,
38451,2023-07-03 22:21:30.059,EM500 Co2,528,82.0,1010.0,20.1,
38461,2023-07-03 22:31:30.044,EM500 Co2,593,83.5,1010.2,19.7,
38471,2023-07-03 22:41:30.010,EM500 Co2,522,85.5,1010.3,19.6,
38481,2023-07-03 22:51:29.985,EM500 Co2,517,85.5,1010.4,19.7,
38491,2023-07-03 23:01:29.994,EM500 Co2,506,85.0,1010.5,20.0,
38501,2023-07-03 23:11:29.915,EM500 Co2,490,82.0,1010.6,20.5,
38511,2023-07-03 23:21:29.911,EM500 Co2,509,81.0,1010.8,20.7,
38521,2023-07-03 23:31:29.854,EM500 Co2,509,80.5,1010.8,20.9,
38531,2023-07-03 23:41:29.831,EM500 Co2,510,80.0,1010.8,20.9,
38541,2023-07-03 23:51:29.807,EM500 Co2,503,80.0,1011.0,21.0,
38551,2023-07-04 00:01:29.791,EM500 Co2,516,80.5,1011.1,20.9,
38561,2023-07-04 00:11:29.770,EM500 Co2,506,81.0,1010.9,20.7,
38571,2023-07-04 00:21:29.730,EM500 Co2,528,81.5,1010.9,20.8,
38581,2023-07-04 00:31:29.692,EM500 Co2,540,81.5,1010.7,21.0,
38591,2023-07-04 00:41:29.662,EM500 Co2,527,82.0,1010.8,21.0,
38601,2023-07-04 00:51:29.630,EM500 Co2,524,81.5,1010.6,20.9,
38611,2023-07-04 01:01:29.609,EM500 Co2,515,82.5,1010.7,20.9,
38620,2023-07-04 01:11:29.562,EM500 Co2,512,83.0,1010.7,20.7,
38630,2023-07-04 01:21:29.514,EM500 Co2,509,84.0,1011.0,20.6,
38640,2023-07-04 01:31:29.508,EM500 Co2,498,83.5,1011.0,20.8,
38650,2023-07-04 01:41:29.481,EM500 Co2,498,82.0,1011.1,20.8,
38660,2023-07-04 01:51:29.465,EM500 Co2,492,80.5,1011.3,20.9,
38670,2023-07-04 02:01:29.436,EM500 Co2,496,80.5,1011.3,20.8,
38680,2023-07-04 02:11:29.409,EM500 Co2,506,80.5,1011.2,20.6,
38690,2023-07-04 02:21:29.375,EM500 Co2,484,78.0,1011.1,20.3,
38700,2023-07-04 02:31:29.329,EM500 Co2,505,78.0,1011.0,20.0,
38710,2023-07-04 02:41:29.303,EM500 Co2,517,79.0,1011.0,19.6,
38720,2023-07-04 02:51:29.288,EM500 Co2,530,79.5,1011.1,19.2,
38731,2023-07-04 03:01:29.267,EM500 Co2,526,80.5,1011.0,18.7,
38741,2023-07-04 03:11:29.236,EM500 Co2,524,80.5,1011.1,18.7,
